activity_period,operating_airline,operating_airline_iata_code,geo_summary,geo_region,adjusted_passenger_count,year,month
2013-02-01,JetBlue Airways ,B6,Domestic,US,36717,2013,February
2013-02-01,KLM Royal Dutch Airlines,KL,International,Europe,5281,2013,February
2013-02-01,KLM Royal Dutch Airlines,KL,International,Europe,4515,2013,February
2013-02-01,Korean Air Lines,KE,International,Asia,5592,2013,February
2013-02-01,Korean Air Lines,KE,International,Asia,5780,2013,February
2013-02-01,LAN Peru,LP,International,South America,3013,2013,February
2013-02-01,LAN Peru,LP,International,South America,3066,2013,February
2013-02-01,Lufthansa German Airlines,LH,International,Europe,14406,2013,February
2013-02-01,Lufthansa German Airlines,LH,International,Europe,13877,2013,February
2013-02-01,Philippine Airlines,PR,International,Asia,9744,2013,February
2013-02-01,Philippine Airlines,PR,International,Asia,8263,2013,February
2013-02-01,Singapore Airlines,SQ,International,Asia,16780,2013,February
2013-02-01,Singapore Airlines,SQ,International,Asia,17151,2013,February
2013-02-01,SkyWest Airlines,OO,Domestic,US,84829,2013,February
2013-02-01,SkyWest Airlines,OO,Domestic,US,84628,2013,February
2013-02-01,SkyWest Airlines,OO,Domestic,US,18014,2013,February
2013-02-01,SkyWest Airlines,OO,Domestic,US,17493,2013,February
2013-02-01,SkyWest Airlines,OO,Domestic,US,43558,2013,February
2013-02-01,SkyWest Airlines,OO,Domestic,US,43998,2013,February
2013-02-01,SkyWest Airlines,OO,International,Canada,1138,2013,February
2013-02-01,SkyWest Airlines,OO,International,Canada,14,2013,February
2013-02-01,SkyWest Airlines,OO,International,Canada,1236,2013,February
2013-02-01,SkyWest Airlines,OO,International,Canada,2451,2013,February
2013-02-01,SkyWest Airlines,OO,International,Canada,7679,2013,February
2013-02-01,SkyWest Airlines,OO,International,Canada,7446,2013,February
2013-02-01,Southwest Airlines,WN,Domestic,US,108892,2013,February
2013-02-01,Southwest Airlines,WN,Domestic,US,106733,2013,February
2013-02-01,Southwest Airlines,WN,Domestic,US,488,2013,February
2013-02-01,Sun Country Airlines,SY,Domestic,US,2359,2013,February
2013-02-01,Sun Country Airlines,SY,Domestic,US,2283,2013,February
2013-02-01,Swiss International,LX,International,Europe,5482,2013,February
2013-02-01,Swiss International,LX,International,Europe,5024,2013,February
2013-02-01,TACA,TA,International,Central America,5074,2013,February
2013-02-01,TACA,TA,International,Central America,4980,2013,February
2013-02-01,US Airways,US ,Domestic,US,53698,2013,February
2013-02-01,US Airways,US ,Domestic,US,54091,2013,February
2013-02-01,United Airlines,UA,Domestic,US,194470,2013,February
2013-02-01,United Airlines,UA,Domestic,US,191384,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,25787,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,25105,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,234230,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,232000,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,4460,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,International,Asia,47171,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,International,Asia,49229,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,7902,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,8808,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,International,Canada,10920,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,International,Canada,11544,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,International,Europe,12927,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,International,Europe,12357,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,17264,2013,February
2013-02-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,17674,2013,February
2013-02-01,Virgin America,VX,Domestic,US,123016,2013,February
2013-02-01,Virgin America,VX,Domestic,US,123798,2013,February
2013-02-01,Virgin America,VX,International,Mexico,4005,2013,February
2013-02-01,Virgin America,VX,International,Mexico,3800,2013,February
2013-02-01,Virgin Atlantic,VS,International,Europe,6604,2013,February
2013-06-01,Horizon Air ,QX,Domestic,US,5583,2013,June
2013-02-01,Virgin Atlantic,VS,International,Europe,6739,2013,February
2013-03-01,Aeromexico,AM,International,Mexico,3252,2013,March
2013-03-01,Aeromexico,AM,International,Mexico,3262,2013,March
2013-03-01,Air Canada ,AC,International,Canada,11990,2013,March
2013-03-01,Air Canada ,AC,International,Canada,11846,2013,March
2013-03-01,Air Canada ,AC,International,Canada,7994,2013,March
2013-03-01,Air Canada ,AC,International,Canada,7897,2013,March
2013-03-01,Air China,CA,International,Asia,7292,2013,March
2013-03-01,Air China,CA,International,Asia,7689,2013,March
2013-03-01,Air France,AF,International,Europe,8717,2013,March
2013-03-01,Air France,AF,International,Europe,9101,2013,March
2013-03-01,Air New Zealand,NZ,International,Australia / Oceania,7866,2013,March
2013-03-01,Air New Zealand,NZ,International,Australia / Oceania,6602,2013,March
2013-03-01,AirTran Airways,FL,Domestic,US,6613,2013,March
2013-03-01,AirTran Airways,FL,Domestic,US,6609,2013,March
2013-03-01,Alaska Airlines,AS,Domestic,US,3738,2013,March
2013-03-01,Alaska Airlines,AS,Domestic,US,7493,2013,March
2013-03-01,Alaska Airlines,AS,Domestic,US,35662,2013,March
2013-03-01,Alaska Airlines,AS,Domestic,US,30814,2013,March
2013-03-01,Alaska Airlines,AS,International,Mexico,5417,2013,March
2013-03-01,Alaska Airlines,AS,International,Mexico,5944,2013,March
2013-03-01,All Nippon Airways,NH,International,Asia,6965,2013,March
2013-03-01,All Nippon Airways,NH,International,Asia,6861,2013,March
2013-03-01,American Airlines,AA,Domestic,US,125005,2013,March
2013-03-01,American Airlines,AA,Domestic,US,129314,2013,March
2013-03-01,Asiana Airlines,OZ,International,Asia,7079,2013,March
2013-03-01,Asiana Airlines,OZ,International,Asia,7615,2013,March
2013-03-01,British Airways,BA,International,Europe,18332,2013,March
2013-03-01,British Airways,BA,International,Europe,17713,2013,March
2013-03-01,Cathay Pacific,CX,International,Asia,18296,2013,March
2013-03-01,Cathay Pacific,CX,International,Asia,17400,2013,March
2013-03-01,China Airlines,CI,International,Asia,9057,2013,March
2013-03-01,China Airlines,CI,International,Asia,8839,2013,March
2013-03-01,Delta Air Lines,DL,Domestic,US,105674,2013,March
2013-03-01,Delta Air Lines,DL,Domestic,US,106105,2013,March
2013-03-01,Delta Air Lines,DL,International,Asia,4550,2013,March
2013-03-01,Delta Air Lines,DL,International,Asia,4595,2013,March
2013-03-01,EVA Airways,BR,International,Asia,13136,2013,March
2013-03-01,EVA Airways,BR,International,Asia,12517,2013,March
2013-03-01,Emirates ,EK,International,Middle East,10334,2013,March
2013-03-01,Emirates ,EK,International,Middle East,8662,2013,March
2013-03-01,Frontier Airlines,F9,Domestic,US,14516,2013,March
2013-03-01,Frontier Airlines,F9,Domestic,US,14292,2013,March
2013-03-01,Hawaiian Airlines,HA,Domestic,US,8517,2013,March
2013-03-01,Hawaiian Airlines,HA,Domestic,US,8473,2013,March
2013-03-01,Horizon Air ,QX,Domestic,US,5599,2013,March
2013-03-01,Horizon Air ,QX,Domestic,US,5792,2013,March
2013-03-01,Japan Airlines,JL,International,Asia,5823,2013,March
2013-03-01,Japan Airlines,JL,International,Asia,6112,2013,March
2013-03-01,JetBlue Airways ,B6,Domestic,US,44021,2013,March
2013-03-01,JetBlue Airways ,B6,Domestic,US,45983,2013,March
2013-03-01,KLM Royal Dutch Airlines,KL,International,Europe,6434,2013,March
2013-03-01,KLM Royal Dutch Airlines,KL,International,Europe,6102,2013,March
2013-03-01,Korean Air Lines,KE,International,Asia,6237,2013,March
2013-03-01,Korean Air Lines,KE,International,Asia,6463,2013,March
2013-03-01,LAN Peru,LP,International,South America,3642,2013,March
2013-03-01,LAN Peru,LP,International,South America,3439,2013,March
2013-03-01,Lufthansa German Airlines,LH,International,Europe,19188,2013,March
2013-03-01,Lufthansa German Airlines,LH,International,Europe,18785,2013,March
2013-03-01,Philippine Airlines,PR,International,Asia,10774,2013,March
2013-03-01,Philippine Airlines,PR,International,Asia,9795,2013,March
2013-03-01,Singapore Airlines,SQ,International,Asia,17389,2013,March
2013-03-01,Singapore Airlines,SQ,International,Asia,17005,2013,March
2013-03-01,SkyWest Airlines,OO,Domestic,US,96897,2013,March
2013-03-01,SkyWest Airlines,OO,Domestic,US,96521,2013,March
2013-03-01,SkyWest Airlines,OO,Domestic,US,27144,2013,March
2013-03-01,SkyWest Airlines,OO,Domestic,US,27597,2013,March
2013-03-01,SkyWest Airlines,OO,Domestic,US,47222,2013,March
2013-03-01,SkyWest Airlines,OO,Domestic,US,49089,2013,March
2013-03-01,SkyWest Airlines,OO,International,Canada,2712,2013,March
2013-03-01,SkyWest Airlines,OO,International,Canada,839,2013,March
2013-03-01,SkyWest Airlines,OO,International,Canada,3713,2013,March
2013-03-01,SkyWest Airlines,OO,International,Canada,9110,2013,March
2013-03-01,SkyWest Airlines,OO,International,Canada,9028,2013,March
2013-03-01,Southwest Airlines,WN,Domestic,US,132940,2013,March
2013-03-01,Southwest Airlines,WN,Domestic,US,134638,2013,March
2013-03-01,Southwest Airlines,WN,Domestic,US,1732,2013,March
2013-03-01,Sun Country Airlines,SY,Domestic,US,2663,2013,March
2013-03-01,Sun Country Airlines,SY,Domestic,US,2719,2013,March
2013-03-01,Swiss International,LX,International,Europe,6597,2013,March
2013-03-01,Swiss International,LX,International,Europe,6464,2013,March
2013-03-01,TACA,TA,International,Central America,5678,2013,March
2013-03-01,TACA,TA,International,Central America,5452,2013,March
2013-03-01,US Airways,US ,Domestic,US,66848,2013,March
2013-03-01,US Airways,US ,Domestic,US,68120,2013,March
2013-03-01,United Airlines,UA,Domestic,US,218696,2013,March
2013-03-01,United Airlines,UA,Domestic,US,216505,2013,March
2013-03-01,United Airlines,UA,Domestic,US,4382,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,32109,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,30634,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,295447,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,300468,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,7094,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,International,Asia,63747,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,International,Asia,57817,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,10021,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,8316,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,International,Canada,9405,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,International,Canada,9951,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,International,Europe,19254,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,International,Europe,18944,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,22371,2013,March
2013-03-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,21937,2013,March
2013-03-01,Virgin America,VX,Domestic,US,148518,2013,March
2013-03-01,Virgin America,VX,Domestic,US,154428,2013,March
2013-03-01,Virgin America,VX,International,Mexico,5029,2013,March
2013-03-01,Virgin America,VX,International,Mexico,4173,2013,March
2013-03-01,Virgin Atlantic,VS,International,Europe,9764,2013,March
2013-03-01,Virgin Atlantic,VS,International,Europe,9007,2013,March
2013-04-01,Aeromexico,AM,International,Mexico,3061,2013,April
2013-04-01,Aeromexico,AM,International,Mexico,2789,2013,April
2013-04-01,Air Canada ,AC,International,Canada,13072,2013,April
2013-04-01,Air Canada ,AC,International,Canada,12769,2013,April
2013-04-01,Air Canada ,AC,International,Canada,8715,2013,April
2013-04-01,Air Canada ,AC,International,Canada,8514,2013,April
2013-04-01,Air China,CA,International,Asia,8737,2013,April
2013-04-01,Air China,CA,International,Asia,8321,2013,April
2013-04-01,Air France,AF,International,Europe,12097,2013,April
2013-04-01,Air France,AF,International,Europe,12104,2013,April
2013-04-01,Air New Zealand,NZ,International,Australia / Oceania,9384,2013,April
2013-04-01,Air New Zealand,NZ,International,Australia / Oceania,5693,2013,April
2013-04-01,AirTran Airways,FL,Domestic,US,6726,2013,April
2013-04-01,AirTran Airways,FL,Domestic,US,6566,2013,April
2013-04-01,Alaska Airlines,AS,Domestic,US,2555,2013,April
2013-04-01,Alaska Airlines,AS,Domestic,US,6996,2013,April
2013-04-01,Alaska Airlines,AS,Domestic,US,36882,2013,April
2013-04-01,Alaska Airlines,AS,Domestic,US,31599,2013,April
2013-04-01,Alaska Airlines,AS,International,Mexico,6147,2013,April
2013-04-01,Alaska Airlines,AS,International,Mexico,5591,2013,April
2013-04-01,All Nippon Airways,NH,International,Asia,6607,2013,April
2013-04-01,All Nippon Airways,NH,International,Asia,5749,2013,April
2013-04-01,American Airlines,AA,Domestic,US,128519,2013,April
2013-04-01,American Airlines,AA,Domestic,US,124786,2013,April
2013-04-01,Asiana Airlines,OZ,International,Asia,8302,2013,April
2013-04-01,Asiana Airlines,OZ,International,Asia,7009,2013,April
2013-04-01,British Airways,BA,International,Europe,18490,2013,April
2013-04-01,British Airways,BA,International,Europe,18776,2013,April
2013-04-01,Cathay Pacific,CX,International,Asia,18582,2013,April
2013-04-01,Cathay Pacific,CX,International,Asia,16276,2013,April
2013-04-01,China Airlines,CI,International,Asia,10513,2013,April
2013-04-01,China Airlines,CI,International,Asia,9254,2013,April
2013-04-01,China Eastern,MU,International,Asia,1054,2013,April
2013-04-01,China Eastern,MU,International,Asia,825,2013,April
2013-04-01,Delta Air Lines,DL,Domestic,US,102860,2013,April
2013-04-01,Delta Air Lines,DL,Domestic,US,104490,2013,April
2013-04-01,Delta Air Lines,DL,International,Asia,3978,2013,April
2013-04-01,Delta Air Lines,DL,International,Asia,3413,2013,April
2013-04-01,EVA Airways,BR,International,Asia,12873,2013,April
2013-04-01,EVA Airways,BR,International,Asia,11296,2013,April
2013-04-01,Emirates ,EK,International,Middle East,9218,2013,April
2013-04-01,Emirates ,EK,International,Middle East,6414,2013,April
2013-04-01,Frontier Airlines,F9,Domestic,US,14658,2013,April
2013-04-01,Frontier Airlines,F9,Domestic,US,14850,2013,April
2013-04-01,Hawaiian Airlines,HA,Domestic,US,8372,2013,April
2013-04-01,Hawaiian Airlines,HA,Domestic,US,8115,2013,April
2013-04-01,Horizon Air ,QX,Domestic,US,5095,2013,April
2013-04-01,Horizon Air ,QX,Domestic,US,5669,2013,April
2013-04-01,Japan Airlines,JL,International,Asia,5702,2013,April
2013-04-01,Japan Airlines,JL,International,Asia,4626,2013,April
2013-04-01,JetBlue Airways ,B6,Domestic,US,43250,2013,April
2013-04-01,JetBlue Airways ,B6,Domestic,US,43568,2013,April
2013-04-01,KLM Royal Dutch Airlines,KL,International,Europe,10999,2013,April
2013-04-01,KLM Royal Dutch Airlines,KL,International,Europe,10641,2013,April
2013-04-01,Korean Air Lines,KE,International,Asia,6573,2013,April
2013-04-01,Korean Air Lines,KE,International,Asia,5806,2013,April
2013-04-01,LAN Peru,LP,International,South America,2619,2013,April
2013-04-01,LAN Peru,LP,International,South America,2488,2013,April
2013-04-01,Lufthansa German Airlines,LH,International,Europe,22150,2013,April
2013-04-01,Lufthansa German Airlines,LH,International,Europe,22019,2013,April
2013-04-01,Philippine Airlines,PR,International,Asia,11010,2013,April
2013-04-01,Philippine Airlines,PR,International,Asia,8928,2013,April
2013-04-01,SAS Airlines,SK,International,Europe,4504,2013,April
2013-04-01,SAS Airlines,SK,International,Europe,4115,2013,April
2013-04-01,Servisair,,Domestic,US,120,2013,April
2013-04-01,Servisair,,Domestic,US,215,2013,April
2013-04-01,Singapore Airlines,SQ,International,Asia,15269,2013,April
2013-04-01,Singapore Airlines,SQ,International,Asia,12859,2013,April
2013-04-01,SkyWest Airlines,OO,Domestic,US,94247,2013,April
2013-04-01,SkyWest Airlines,OO,Domestic,US,92279,2013,April
2013-04-01,SkyWest Airlines,OO,Domestic,US,26310,2013,April
2013-04-01,SkyWest Airlines,OO,Domestic,US,26399,2013,April
2013-04-01,SkyWest Airlines,OO,Domestic,US,49726,2013,April
2013-04-01,SkyWest Airlines,OO,Domestic,US,49043,2013,April
2013-04-01,SkyWest Airlines,OO,International,Canada,1509,2013,April
2013-04-01,SkyWest Airlines,OO,International,Canada,1252,2013,April
2013-04-01,SkyWest Airlines,OO,International,Canada,2920,2013,April
2013-04-01,SkyWest Airlines,OO,International,Canada,8790,2013,April
2013-04-01,SkyWest Airlines,OO,International,Canada,9085,2013,April
